geneNames	transcriptNames	id	fc	pval	qval
gbcA	gene-PA5410	5567	1.03650438073216	0.690656110712664	0.690656110713704
.	gene-PA5491	5648	1.21203187954211	0.690656110712664	0.690656110713704
.	rna-PA3262.2	3334	1.20101371536186	0.690656110712664	0.690656110713704
.	gene-PA0789	803	1.19881435463724	0.690656110712664	0.690656110713704
gidB	gene-PA5564	5721	1.13076966287577	0.690656110712664	0.690656110713704
gcvP2	gene-PA2445	2494	1.12917875364249	0.690656110712664	0.690656110713704
.	gene-PA5472	5630	1.11817951007455	0.690656110712664	0.690656110713704
.	gene-PA0483	488	1.1180771902176	0.690656110712664	0.690656110713704
speA	gene-PA4839	4983	1.11607735256111	0.690656110712664	0.690656110713704
.	gene-PA5430	5587	1.11076827079132	0.690656110712664	0.690656110713704
.	gene-PA1112a	1138	1.10481953679521	0.690656110712664	0.690656110713704
.	gene-PA0343	347	1.10364126865692	0.690656110712664	0.690656110713704
.	gene-PA3612	3697	1.10053577684993	0.690656110712664	0.690656110713704
mutL	gene-PA4946	5091	1.09626267834389	0.690656110712664	0.690656110713704
rhdA	gene-PA4956	5101	1.09548750336226	0.690656110712664	0.690656110713704
.	gene-PA0951	973	1.09454723498424	0.690656110712664	0.690656110713704
.	gene-PA1492	1521	1.09252105588453	0.690656110712664	0.690656110713704
cdsA	gene-PA3651	3738	1.08879058770757	0.690656110712664	0.690656110713704
dinB	gene-PA0923	945	1.08535427186137	0.690656110712664	0.690656110713704
.	gene-PA2083	2126	1.08341560323298	0.690656110712664	0.690656110713704
exsD	gene-PA1714	1747	1.0823398051007	0.690656110712664	0.690656110713704
pyrH	gene-PA3654	3741	1.08198788258813	0.690656110712664	0.690656110713704
.	gene-PA4046	4138	1.07980904722147	0.690656110712664	0.690656110713704
folE2	gene-PA1674	1707	1.07966067180915	0.690656110712664	0.690656110713704
.	gene-PA3046	3109	1.07569575672205	0.690656110712664	0.690656110713704
ptrB	gene-PA0612	619	1.06559106152385	0.690656110712664	0.690656110713704
.	gene-PA1283	1309	1.04162664238441	0.690656110712664	0.690656110713704
.	gene-PA2558	2604	1.04056672870731	0.690656110712664	0.690656110713704
.	gene-PA0348	352	1.03772331138364	0.690656110712664	0.690656110713704
.	gene-PA4658	4782	1.02624112689187	0.690656110712664	0.690656110713704
.	gene-PA3251	3321	1.02298127019605	0.690656110712664	0.690656110713704
ygbB	gene-PA3627	3714	1.1340972159754	0.690656110712664	0.690656110713704
epd	gene-PA0551	557	1.13294353940366	0.690656110712664	0.690656110713704
.	gene-PA3978	4070	1.13255886199326	0.690656110712664	0.690656110713704
.	gene-PA4379	4488	1.13252221544455	0.690656110712664	0.690656110713704
.	gene-PA0041	42	1.1147439172067	0.690656110712664	0.690656110713704
.	gene-PA1069	1094	1.09909516078722	0.690656110712664	0.690656110713704
.	gene-PA0370	374	1.08545011827161	0.690656110712664	0.690656110713704
.	gene-PA0156	159	1.07815208537997	0.690656110712664	0.690656110713704
.	gene-PA4453	4565	1.07484468959456	0.690656110712664	0.690656110713704
.	gene-PA3215	3286	1.06645315690449	0.690656110712664	0.690656110713704
.	gene-PA5349	5501	1.0600736668563	0.690656110712664	0.690656110713704
.	gene-PA1960	2003	1.05701788624982	0.690656110712664	0.690656110713704
.	gene-PA3258	3328	1.05209103169323	0.690656110712664	0.690656110713704
.	gene-PA3492	3577	1.03936268600272	0.690656110712664	0.690656110713704
.	gene-PA0788	801	1.03349728947176	0.690656110712664	0.690656110713704
.	gene-PA1342	1369	1.22605676992644	0.690656110712665	0.690656110713704
edd	gene-PA3194	3265	1.18322354824785	0.690656110712665	0.690656110713704
rplM	gene-PA4433	4544	1.16238662638924	0.690656110712665	0.690656110713704
.	gene-PA0042	44	1.16071282941365	0.690656110712665	0.690656110713704
.	gene-PA2747	2797	1.14551961260037	0.690656110712665	0.690656110713704
.	gene-PA5251	5401	1.12422068737012	0.690656110712665	0.690656110713704
glyA3	gene-PA4602	4718	1.12409232955225	0.690656110712665	0.690656110713704
.	gene-PA0358	362	1.12122968781725	0.690656110712665	0.690656110713704
.	gene-PA0641	647	1.09036803719884	0.690656110712665	0.690656110713704
.	gene-PA1324	1350	1.08444208356172	0.690656110712665	0.690656110713704
gloA3	gene-PA5111	5256	1.07614362175377	0.690656110712665	0.690656110713704
.	gene-PA0319	323	1.07513512228437	0.690656110712665	0.690656110713704
copR	gene-PA2809	2865	1.07470979120254	0.690656110712665	0.690656110713704
fruA	gene-PA3560	3644	1.07251207176586	0.690656110712665	0.690656110713704
.	gene-PA0340	344	1.06775915084673	0.690656110712665	0.690656110713704
gcvH1	gene-PA5214	5363	1.06454677736106	0.690656110712665	0.690656110713704
ampG	gene-PA4393	4502	1.06438485997584	0.690656110712665	0.690656110713704
.	gene-PA1054	1079	1.05826603366732	0.690656110712665	0.690656110713704
pldA	gene-PA3487	3572	1.04842878739415	0.690656110712665	0.690656110713704
.	gene-PA0875	891	1.04582750244717	0.690656110712665	0.690656110713704
.	gene-PA1486	1515	1.04063908828162	0.690656110712665	0.690656110713704
cobO	gene-PA1272	1298	1.18702763787201	0.690656110712665	0.690656110713704
.	gene-PA4061	4151	1.18229515196648	0.690656110712665	0.690656110713704
.	gene-PA1164	1190	1.1326034609906	0.690656110712665	0.690656110713704
.	gene-PA2770	2825	1.1311861646131	0.690656110712665	0.690656110713704
greB	gene-PA2859	2919	1.12380896862914	0.690656110712665	0.690656110713704
.	gene-PA3472	3557	1.10845933041481	0.690656110712665	0.690656110713704
.	gene-PA4987	5133	1.10612036645863	0.690656110712665	0.690656110713704
nadD	gene-PA4006	4097	1.10175325246775	0.690656110712665	0.690656110713704
cysE	gene-PA3816	3904	1.10084629677076	0.690656110712665	0.690656110713704
.	gene-PA5333	5485	1.09146434506214	0.690656110712665	0.690656110713704
.	gene-PA2552	2598	1.08877636950053	0.690656110712665	0.690656110713704
wspR	gene-PA3702	3789	1.07725435774909	0.690656110712665	0.690656110713704
mmsR	gene-PA3571	3655	1.07424142841348	0.690656110712665	0.690656110713704
bioD	gene-PA0504	509	1.07289509914657	0.690656110712665	0.690656110713704
.	gene-PA5103	5248	1.07131251077593	0.690656110712665	0.690656110713704
cobA	gene-PA1778	1811	1.07024048017218	0.690656110712665	0.690656110713704
.	gene-PA3294	3366	1.0651829746103	0.690656110712665	0.690656110713704
.	gene-PA3760	3848	1.06511052734092	0.690656110712665	0.690656110713704
crc	gene-PA5332	5484	1.05972996632942	0.690656110712665	0.690656110713704
exsA	gene-PA1713	1746	1.05686080002423	0.690656110712665	0.690656110713704
.	gene-PA0489	494	1.05271693445441	0.690656110712665	0.690656110713704
folA	gene-PA0350	354	1.04573048114387	0.690656110712665	0.690656110713704
.	rna-PA0976.1	1000	1.25386800297692	0.690656110712665	0.690656110713704
bkdA1	gene-PA2247	2291	1.24878085624845	0.690656110712665	0.690656110713704
trmD	gene-PA3743	3831	1.23897847656412	0.690656110712665	0.690656110713704
.	rna-PA3094.2	3160	1.22784325302835	0.690656110712665	0.690656110713704
.	gene-PA5076	5222	1.13737605143215	0.690656110712665	0.690656110713704
.	gene-PA2502	2548	1.1356859052805	0.690656110712665	0.690656110713704
.	gene-PA3480	3565	1.13177763294041	0.690656110712665	0.690656110713704
.	gene-PA3355	3430	1.12274071805787	0.690656110712665	0.690656110713704
.	gene-PA0976	999	1.11978513415028	0.690656110712665	0.690656110713704
.	gene-PA0170	172	1.11928241639253	0.690656110712665	0.690656110713704
.	gene-PA0636	642	1.1114255310054	0.690656110712665	0.690656110713704
.	gene-PA1243	1269	1.10717725969	0.690656110712665	0.690656110713704
.	gene-PA2618	2669	1.10335780668783	0.690656110712665	0.690656110713704
.	gene-PA0720	732	1.10289560522543	0.690656110712665	0.690656110713704
.	gene-PA0603	610	1.09560710110003	0.690656110712665	0.690656110713704
panE	gene-PA4397	4506	1.09424504169991	0.690656110712665	0.690656110713704
ohr	gene-PA2850	2909	1.09421853112915	0.690656110712665	0.690656110713704
.	gene-PA4398	4507	1.09086794622192	0.690656110712665	0.690656110713704
.	gene-PA4799	4942	1.090061160083	0.690656110712665	0.690656110713704
.	gene-PA3077	3141	1.08723711498927	0.690656110712665	0.690656110713704
.	gene-PA3993	4084	1.08711067244682	0.690656110712665	0.690656110713704
pirA	gene-PA0931	953	1.07493519578013	0.690656110712665	0.690656110713704
ccmC	gene-PA1477	1505	1.07418595063876	0.690656110712665	0.690656110713704
trpF	gene-PA3113	3181	1.07073970880273	0.690656110712665	0.690656110713704
.	gene-PA3216	3287	1.06517623231985	0.690656110712665	0.690656110713704
.	gene-PA2786	2843	1.03732461277019	0.690656110712665	0.690656110713704
gcvT1	gene-PA5215	5364	1.18976392024819	0.690656110712665	0.690656110713704
.	gene-PA0968	991	1.1758983638082	0.690656110712665	0.690656110713704
.	gene-PA4676	4802	1.16719416537551	0.690656110712665	0.690656110713704
hemE	gene-PA5034	5180	1.12925761680074	0.690656110712665	0.690656110713704
hemA	gene-PA4666	4790	1.12792285878453	0.690656110712665	0.690656110713704
algB	gene-PA5483	5640	1.09832063617622	0.690656110712665	0.690656110713704
.	gene-PA2650	2701	1.0974403714963	0.690656110712665	0.690656110713704
murE	gene-PA4417	4527	1.09261009555857	0.690656110712665	0.690656110713704
.	gene-PA3838	3927	1.09249967373162	0.690656110712665	0.690656110713704
.	gene-PA0914	935	1.09101065862868	0.690656110712665	0.690656110713704
.	gene-PA1325	1352	1.08935377351309	0.690656110712665	0.690656110713704
.	gene-PA4591	4707	1.08771420874132	0.690656110712665	0.690656110713704
.	gene-PA2761	2815	1.07180894032602	0.690656110712665	0.690656110713704
.	gene-PA1969	2012	1.05892301744477	0.690656110712665	0.690656110713704
.	gene-PA0810	824	1.05486259175448	0.690656110712665	0.690656110713704
.	gene-PA2104	2147	1.04409617788839	0.690656110712665	0.690656110713704
.	gene-PA3729	3816	1.0344140091677	0.690656110712665	0.690656110713704
fruK	gene-PA3561	3645	1.0334468876084	0.690656110712665	0.690656110713704
.	gene-PA4940	5085	1.1903222747631	0.690656110712665	0.690656110713704
.	gene-PA4401	4510	1.18363948344561	0.690656110712665	0.690656110713704
.	gene-PA0554	560	1.16183241218154	0.690656110712665	0.690656110713704
cysT	gene-PA0282	285	1.11074928207669	0.690656110712665	0.690656110713704
.	gene-PA0277	280	1.19159403638656	0.690656110712665	0.690656110713704
.	gene-PA4292	4397	1.14469477218458	0.690656110712665	0.690656110713704
thrH	gene-PA1757	1790	1.14240797625693	0.690656110712665	0.690656110713704
.	gene-PA2288	2332	1.13979567660316	0.690656110712665	0.690656110713704
.	gene-PA4013	4104	1.13537415001473	0.690656110712665	0.690656110713704
hisB	gene-PA5143	5288	1.12348020117032	0.690656110712665	0.690656110713704
.	gene-PA3784	3872	1.12104619537505	0.690656110712665	0.690656110713704
coaC	gene-PA5320	5472	1.11471300738869	0.690656110712665	0.690656110713704
.	gene-PA3695	3782	1.10796861302093	0.690656110712665	0.690656110713704
.	gene-PA0935	957	1.10626064180923	0.690656110712665	0.690656110713704
.	gene-PA0060	62	1.09887527541623	0.690656110712665	0.690656110713704
.	gene-PA4182	4274	1.09491387610555	0.690656110712665	0.690656110713704
.	gene-PA4157	4249	1.09438186458566	0.690656110712665	0.690656110713704
.	gene-PA3290	3362	1.08091941191692	0.690656110712665	0.690656110713704
.	gene-PA4170	4262	1.07518879802043	0.690656110712665	0.690656110713704
pslA	gene-PA2231	2276	1.07096451559882	0.690656110712665	0.690656110713704
znuC	gene-PA5500	5657	1.06911160632699	0.690656110712665	0.690656110713704
.	gene-PA4677	4803	1.0665144783596	0.690656110712665	0.690656110713704
.	gene-PA1470	1498	1.06135883413039	0.690656110712665	0.690656110713704
phuR	gene-PA4710	4846	1.06119464745144	0.690656110712665	0.690656110713704
proC	gene-PA0393	397	1.04967347083655	0.690656110712665	0.690656110713704
.	rna-PA4280.4	4383	1.3584022557755	0.690656110712665	0.690656110713704
ppa	gene-PA4031	4122	1.18828648270068	0.690656110712665	0.690656110713704
.	gene-PA0634	640	1.15069486171783	0.690656110712665	0.690656110713704
.	gene-PA4543	4658	1.14658538322103	0.690656110712665	0.690656110713704
.	gene-PA4965	5110	1.1452747647081	0.690656110712665	0.690656110713704
.	gene-PA1192	1218	1.14352207663503	0.690656110712665	0.690656110713704
.	gene-PA3968	4059	1.1430241413376	0.690656110712665	0.690656110713704
rubA2	gene-PA5350	5502	1.13878927876419	0.690656110712665	0.690656110713704
.	gene-PA5342	5494	1.1379448733735	0.690656110712665	0.690656110713704
.	gene-PA3184	3255	1.12605596293742	0.690656110712665	0.690656110713704
.	rna-PA5369.1	5522	1.12204879872644	0.690656110712665	0.690656110713704
.	gene-PA1837	1880	1.12057482199641	0.690656110712665	0.690656110713704
.	gene-PA3242	3312	1.11949765025489	0.690656110712665	0.690656110713704
folD	gene-PA1796	1830	1.11659521776497	0.690656110712665	0.690656110713704
.	gene-PA4639	4764	1.11633138569681	0.690656110712665	0.690656110713704
cobC	gene-PA1276	1302	1.10744260941956	0.690656110712665	0.690656110713704
oruR	gene-PA0831	845	1.10511902623355	0.690656110712665	0.690656110713704
argR	gene-PA0893	910	1.10015708692485	0.690656110712665	0.690656110713704
pslF	gene-PA2236	2281	1.08952642528462	0.690656110712665	0.690656110713704
.	gene-PA2768	2823	1.08041023913543	0.690656110712665	0.690656110713704
.	gene-PA2943	3004	1.07092452135785	0.690656110712665	0.690656110713704
pscO	gene-PA1696	1729	1.06869750553498	0.690656110712665	0.690656110713704
.	gene-PA4029	4120	1.06637640215189	0.690656110712665	0.690656110713704
.	gene-PA0818	832	1.04904965038004	0.690656110712665	0.690656110713704
.	gene-PA1566	1597	1.04242775960548	0.690656110712665	0.690656110713704
.	gene-PA0507	512	1.03546792898892	0.690656110712665	0.690656110713704
.	gene-PA5314	5465	1.16837298599773	0.690656110712665	0.690656110713704
.	gene-PA1044	1068	1.13113785976729	0.690656110712665	0.690656110713704
liuB	gene-PA2014	2058	1.11704379264999	0.690656110712665	0.690656110713704
mucR	gene-PA1727	1760	1.10460616830984	0.690656110712665	0.690656110713704
.	gene-PA3827	3916	1.0939220395761	0.690656110712665	0.690656110713704
.	gene-PA2947	3008	1.08115021858418	0.690656110712665	0.690656110713704
.	gene-PA0712	724	1.08067835079676	0.690656110712665	0.690656110713704
priA	gene-PA5050	5196	1.08035100311987	0.690656110712665	0.690656110713704
.	gene-PA0745	759	1.07602072770761	0.690656110712665	0.690656110713704
.	gene-PA0191	193	1.05960185006622	0.690656110712665	0.690656110713704
.	gene-PA2569	2616	1.05220489420004	0.690656110712665	0.690656110713704
hemD	gene-PA5259	5410	1.03709634445777	0.690656110712665	0.690656110713704
ipk	gene-PA4669	4793	1.33454854807	0.690656110712665	0.690656110713704
rimM	gene-PA3744	3832	1.32263262479688	0.690656110712665	0.690656110713704
tpiA	gene-PA4748	4890	1.25769764054653	0.690656110712665	0.690656110713704
gcvH2	gene-PA2446	2495	1.23332449753078	0.690656110712665	0.690656110713704
.	gene-PA2030	2074	1.19989156091132	0.690656110712665	0.690656110713704
.	gene-PA1157	1183	1.19540974296913	0.690656110712665	0.690656110713704
lepA	gene-PA0767	780	1.18283807341413	0.690656110712665	0.690656110713704
braC	gene-PA1074	1099	1.18131404753819	0.690656110712665	0.690656110713704
.	gene-PA5074	5220	1.17356848329908	0.690656110712665	0.690656110713704
.	gene-PA4605	4721	1.17327192478674	0.690656110712665	0.690656110713704
.	gene-PA4769	4912	1.17017248140507	0.690656110712665	0.690656110713704
.	gene-PA5502	5659	1.15899270284551	0.690656110712665	0.690656110713704
opdO	gene-PA2113	2156	1.15488252165399	0.690656110712665	0.690656110713704
.	gene-PA3840	3929	1.15289436484577	0.690656110712665	0.690656110713704
.	gene-PA3313	3388	1.1479988356885	0.690656110712665	0.690656110713704
.	gene-PA0421	425	1.14579301497379	0.690656110712665	0.690656110713704
thiG	gene-PA0381	385	1.1394764387212	0.690656110712665	0.690656110713704
.	MSTRG.2867.6	3517	1.13323915395142	0.690656110712665	0.690656110713704
.	gene-PA3726	3813	1.13286753248898	0.690656110712665	0.690656110713704
.	gene-PA3962	4053	1.13221094625432	0.690656110712665	0.690656110713704
.	gene-PA3796	3884	1.1279288992051	0.690656110712665	0.690656110713704
.	gene-PA2895	2955	1.12399478624961	0.690656110712665	0.690656110713704
.	gene-PA5201	5350	1.12284089156559	0.690656110712665	0.690656110713704
dsbH	gene-PA5256	5407	1.12247342185294	0.690656110712665	0.690656110713704
.	gene-PA1200	1226	1.11855841717826	0.690656110712665	0.690656110713704
.	gene-PA2433	2482	1.11705672600113	0.690656110712665	0.690656110713704
.	gene-PA4004	4095	1.1131023187789	0.690656110712665	0.690656110713704
gfnR	gene-PA3630	3717	1.11044437474807	0.690656110712665	0.690656110713704
.	rna-PA0905.3	926	1.10951008845774	0.690656110712665	0.690656110713704
.	gene-PA3490	3575	1.10878459511813	0.690656110712665	0.690656110713704
.	gene-PA3938	4029	1.1084459402447	0.690656110712665	0.690656110713704
ftsI	gene-PA4418	4528	1.10774417485542	0.690656110712665	0.690656110713704
.	gene-PA2797	2853	1.1051493874629	0.690656110712665	0.690656110713704
.	gene-PA4797	4940	1.10483886725139	0.690656110712665	0.690656110713704
rnd	gene-PA1294	1320	1.1043163179087	0.690656110712665	0.690656110713704
flp	gene-PA4306	4411	1.09975462526999	0.690656110712665	0.690656110713704
.	gene-PA2987	3049	1.09905502260445	0.690656110712665	0.690656110713704
.	gene-PA0356	360	1.09852583891317	0.690656110712665	0.690656110713704
.	gene-PA4326	4434	1.09772619007801	0.690656110712665	0.690656110713704
braB	gene-PA1590	1622	1.09458285897045	0.690656110712665	0.690656110713704
.	gene-PA0756	769	1.08978969736038	0.690656110712665	0.690656110713704
nagZ	gene-PA3005	3067	1.08862445828554	0.690656110712665	0.690656110713704
.	gene-PA0014	14	1.08789872296589	0.690656110712665	0.690656110713704
.	gene-PA2006	2050	1.07721513821664	0.690656110712665	0.690656110713704
.	gene-PA3758	3846	1.07081323087663	0.690656110712665	0.690656110713704
kdpE	gene-PA1637	1669	1.06980478082974	0.690656110712665	0.690656110713704
.	gene-PA1242	1268	1.06829934006106	0.690656110712665	0.690656110713704
.	gene-PA3940	4031	1.06089057947443	0.690656110712665	0.690656110713704
.	gene-PA3893	3983	1.05705619102997	0.690656110712665	0.690656110713704
arnC	gene-PA3553	3637	1.05628634311089	0.690656110712665	0.690656110713704
rcpC	gene-PA4305	4410	1.04419872830706	0.690656110712665	0.690656110713704
.	gene-PA5002	5148	1.02866678581407	0.690656110712665	0.690656110713704
.	rna-PA4277.1	4374	1.33736137816242	0.690656110712666	0.690656110713704
csaA	gene-PA3221	3291	1.25678712224715	0.690656110712666	0.690656110713704
.	rna-PA4746.1	4887	1.19348651638584	0.690656110712666	0.690656110713704
.	gene-PA1372	1399	1.17610458027908	0.690656110712666	0.690656110713704
.	gene-PA5357	5509	1.16028564617337	0.690656110712666	0.690656110713704
.	gene-PA5486	5643	1.13692506594362	0.690656110712666	0.690656110713704
.	gene-PA1439	1466	1.13308681228523	0.690656110712666	0.690656110713704
.	gene-PA0939	961	1.12908720928844	0.690656110712666	0.690656110713704
.	gene-PA0069	71	1.11851056344775	0.690656110712666	0.690656110713704
.	gene-PA0445	449	1.11355500358191	0.690656110712666	0.690656110713704
.	gene-PA3925	4016	1.09950428998631	0.690656110712666	0.690656110713704
.	gene-PA0741	755	1.09163316280155	0.690656110712666	0.690656110713704
kefB	gene-PA1207	1233	1.09088976396041	0.690656110712666	0.690656110713704
.	gene-PA4849	4993	1.0789052698276	0.690656110712666	0.690656110713704
.	gene-PA1024	1048	1.07509315559694	0.690656110712666	0.690656110713704
.	gene-PA5023	5169	1.07134259540104	0.690656110712666	0.690656110713704
chpD	gene-PA0416	420	1.05915070570279	0.690656110712666	0.690656110713704
.	gene-PA0769	782	1.0579956302908	0.690656110712666	0.690656110713704
.	gene-PA2597	2647	1.04498169383471	0.690656110712666	0.690656110713704
.	gene-PA3237	3307	1.04436080833891	0.690656110712666	0.690656110713704
.	gene-PA3187	3258	1.3773666314071	0.690656110712666	0.690656110713704
.	gene-PA0352	356	1.334664618731	0.690656110712666	0.690656110713704
.	rna-PA4541.3	4656	1.30310944372103	0.690656110712666	0.690656110713704
.	rna-PA4280.3	4382	1.30267418058287	0.690656110712666	0.690656110713704
pyrG	gene-PA3637	3724	1.2288922351169	0.690656110712666	0.690656110713704
.	gene-PA1159	1185	1.22829160583404	0.690656110712666	0.690656110713704
rpsU	gene-PA0579	586	1.22076920521435	0.690656110712666	0.690656110713704
.	gene-PA5154	5300	1.21965827488049	0.690656110712666	0.690656110713704
aotM	gene-PA0890	907	1.20834813357995	0.690656110712666	0.690656110713704
rpmE	gene-PA5049	5195	1.20094330417162	0.690656110712666	0.690656110713704
.	gene-PA0050	53	1.20069728108778	0.690656110712666	0.690656110713704
micA	gene-PA0382	386	1.19490050309917	0.690656110712666	0.690656110713704
pgl	gene-PA3182	3253	1.19093676299896	0.690656110712666	0.690656110713704
.	gene-PA5298	5449	1.1895760481443	0.690656110712666	0.690656110713704
mreB	gene-PA4481	4593	1.18171048410484	0.690656110712666	0.690656110713704
.	gene-PA2042	2086	1.17795010686598	0.690656110712666	0.690656110713704
.	gene-PA4939	5084	1.17578390880695	0.690656110712666	0.690656110713704
.	gene-PA4604	4720	1.16523196077994	0.690656110712666	0.690656110713704
.	gene-PA1574	1605	1.16307760624753	0.690656110712666	0.690656110713704
purE	gene-PA5426	5583	1.16246650168026	0.690656110712666	0.690656110713704
.	gene-PA5222	5371	1.16181995543787	0.690656110712666	0.690656110713704
.	gene-PA1228	1254	1.15930915704847	0.690656110712666	0.690656110713704
glcB	gene-PA0482	487	1.15800835575131	0.690656110712666	0.690656110713704
ftsW	gene-PA4413	4523	1.15559800474831	0.690656110712666	0.690656110713704
pstS	gene-PA5369	5521	1.15427032061531	0.690656110712666	0.690656110713704
mtr	gene-PA5434	5591	1.14862806505082	0.690656110712666	0.690656110713704
kynA	gene-PA2579	2627	1.14727802755031	0.690656110712666	0.690656110713704
bdhA	gene-PA2003	2047	1.14617181291542	0.690656110712666	0.690656110713704
aprI	gene-PA1250	1276	1.14235771034207	0.690656110712666	0.690656110713704
.	rna-PA3133.1	3202	1.13774304826662	0.690656110712666	0.690656110713704
.	gene-PA1968	2011	1.13515706325406	0.690656110712666	0.690656110713704
.	gene-PA4426	4537	1.13489648840841	0.690656110712666	0.690656110713704
.	gene-PA1542	1572	1.13109200078761	0.690656110712666	0.690656110713704
.	gene-PA0380	384	1.12967177250666	0.690656110712666	0.690656110713704
ispB	gene-PA4569	4684	1.12502142105257	0.690656110712666	0.690656110713704
ladS	gene-PA3974	4066	1.12443942247593	0.690656110712666	0.690656110713704
arnD	gene-PA3555	3639	1.12286461491477	0.690656110712666	0.690656110713704
.	gene-PA0534	540	1.12213808537529	0.690656110712666	0.690656110713704
.	gene-PA2610	2661	1.12192310860075	0.690656110712666	0.690656110713704
quiP	gene-PA1032	1056	1.12016060524232	0.690656110712666	0.690656110713704
.	gene-PA4715	4851	1.12004039151006	0.690656110712666	0.690656110713704
.	gene-PA1125	1152	1.11795173176718	0.690656110712666	0.690656110713704
.	gene-PA1169	1195	1.11356768839105	0.690656110712666	0.690656110713704
.	gene-PA1940	1983	1.10735709587928	0.690656110712666	0.690656110713704
purK	gene-PA5425	5582	1.10292150529789	0.690656110712666	0.690656110713704
liuE	gene-PA2011	2055	1.1027710023703	0.690656110712666	0.690656110713704
ppiC1	gene-PA1996	2039	1.10239025630451	0.690656110712666	0.690656110713704
.	gene-PA4320	4428	1.1004478729299	0.690656110712666	0.690656110713704
modA	gene-PA1863	1907	1.09759844661536	0.690656110712666	0.690656110713704
.	gene-PA1158	1184	1.09743412673996	0.690656110712666	0.690656110713704
.	gene-PA3842	3931	1.09618441789955	0.690656110712666	0.690656110713704
.	gene-PA3390	3466	1.09422912960419	0.690656110712666	0.690656110713704
.	gene-PA3959	4050	1.09281994059537	0.690656110712666	0.690656110713704
.	gene-PA4478	4590	1.08950141382228	0.690656110712666	0.690656110713704
phoB	gene-PA5360	5512	1.08802868577227	0.690656110712666	0.690656110713704
.	gene-PA0719	731	1.08777081326531	0.690656110712666	0.690656110713704
recJ	gene-PA3725	3812	1.08696116487663	0.690656110712666	0.690656110713704
.	gene-PA3797	3885	1.08459663723948	0.690656110712666	0.690656110713704
.	gene-PA4712	4848	1.0830799835318	0.690656110712666	0.690656110713704
.	gene-PA4533	4645	1.08262710598091	0.690656110712666	0.690656110713704
opmQ	gene-PA2391	2435	1.07896658137669	0.690656110712666	0.690656110713704
.	gene-PA1764	1797	1.06976112544056	0.690656110712666	0.690656110713704
.	gene-PA3415	3493	1.06722491813052	0.690656110712666	0.690656110713704
gltX	gene-PA3134	3206	1.06560661776878	0.690656110712666	0.690656110713704
.	gene-PA0157	160	1.05942013504932	0.690656110712666	0.690656110713704
.	gene-PA1601	1633	1.05789103317666	0.690656110712666	0.690656110713704
.	gene-PA1392	1419	1.05108935525592	0.690656110712666	0.690656110713704
prs	gene-PA4670	4795	1.21016233388021	0.690656110712666	0.690656110713704
.	gene-PA1536	1566	1.10985265511463	0.690656110712666	0.690656110713704
.	gene-PA5533	5690	1.10738652523377	0.690656110712666	0.690656110713704
.	gene-PA4451	4562	1.10478012668044	0.690656110712666	0.690656110713704
wspF	gene-PA3703	3790	1.09142495210261	0.690656110712666	0.690656110713704
foxI	gene-PA2468	2514	1.08233021609082	0.690656110712666	0.690656110713704
yfiB	gene-PA1119	1147	1.06353119794072	0.690656110712666	0.690656110713704
rhlB	gene-PA3478	3563	1.05734523014654	0.690656110712666	0.690656110713704
.	gene-PA1028	1052	1.03348618179158	0.690656110712666	0.690656110713704
.	rna-PA4690.4	4822	1.33172847452439	0.690656110712666	0.690656110713704
.	gene-PA0578	585	1.27389139397864	0.690656110712666	0.690656110713704
speD	gene-PA0654	659	1.26478462593529	0.690656110712666	0.690656110713704
.	rna-PA1796.1	1831	1.23903639547355	0.690656110712666	0.690656110713704
.	gene-PA4636	4761	1.23531061808135	0.690656110712666	0.690656110713704
.	gene-PA3980	4072	1.21111244158549	0.690656110712666	0.690656110713704
.	gene-PA5019	5165	1.20895594958858	0.690656110712666	0.690656110713704
.	gene-PA5478	5636	1.19461752882606	0.690656110712666	0.690656110713704
.	rna-PA0668.5	679	1.19096113294199	0.690656110712666	0.690656110713704
groES	gene-PA4386	4495	1.18377029027783	0.690656110712666	0.690656110713704
waaG	gene-PA5010	5156	1.18193618369111	0.690656110712666	0.690656110713704
phoP	gene-PA1179	1205	1.17670957356972	0.690656110712666	0.690656110713704
.	gene-PA3180	3251	1.17590178151816	0.690656110712666	0.690656110713704
.	gene-PA0598	605	1.16902966925735	0.690656110712666	0.690656110713704
.	rna-PA4690.2	4820	1.16725966952829	0.690656110712666	0.690656110713704
.	gene-PA4032	4123	1.1662672726823	0.690656110712666	0.690656110713704
irlR	gene-PA4885	5028	1.16576309561148	0.690656110712666	0.690656110713704
.	gene-PA4139	4230	1.15570240242957	0.690656110712666	0.690656110713704
.	gene-PA2778	2835	1.15540763630359	0.690656110712666	0.690656110713704
.	gene-PA2824	2883	1.14489936502214	0.690656110712666	0.690656110713704
.	gene-PA3469	3554	1.13774962753506	0.690656110712666	0.690656110713704
.	gene-PA4062	4152	1.13729551627028	0.690656110712666	0.690656110713704
.	gene-PA1251	1277	1.13690377468702	0.690656110712666	0.690656110713704
uraA	gene-PA4647	4771	1.13588069749801	0.690656110712666	0.690656110713704
.	gene-PA3923	4014	1.13568700881077	0.690656110712666	0.690656110713704
waaA	gene-PA4988	5134	1.13455412523402	0.690656110712666	0.690656110713704
pfpI	gene-PA0355	359	1.12773118466812	0.690656110712666	0.690656110713704
